Paris,48.8566,2.3522,11020000
Castelnau-d’Estrétefonds,43.7822,1.3583,6468
Parentis-en-Born,44.3494,-1.0744,6466
Sainte-Livrade-sur-Lot,44.3981,0.5894,6458
Saint-Florent-sur-Cher,46.9956,2.2517,6457
Bouffémont,49.0433,2.2992,6453
Gigean,43.4997,3.7111,6450
La Penne-sur-Huveaune,43.2806,5.5158,6446
Villers-Saint-Paul,49.2889,2.4872,6440
La Mulatière,45.7281,4.8122,6431
Bonsecours,49.4278,1.1278,6429
Cuincy,50.3822,3.0467,6421
Estaires,50.6439,2.7231,6420
L’Arbresle,45.8356,4.6169,6418
Marignier,46.0903,6.4997,6412
Saint-Girons,42.9847,1.1458,6408
Montech,43.9569,1.2297,6406
Louvroil,50.265,3.96,6405
Brunstatt,47.7233,7.3228,6405
Saint-Thibault-des-Vignes,48.8692,2.6886,6400
Fouquières-lès-Lens,50.4286,2.9128,6399
Louhans,46.6264,5.2247,6399
Ceyrat,45.7328,3.0633,6390
Veigné,47.2875,0.7375,6372
Puilboreau,46.1858,-1.1172,6369
Saint-Flour,45.0336,3.0928,6365
Jassans-Riottier,45.9856,4.7567,6356
Wimereux,50.7697,1.61,6356
Quiévrechain,50.3953,3.6669,6355
Arès,44.765,-1.1367,6349
Mourenx,43.3706,-0.6294,6341
Gignac,43.6519,3.5511,6340
Esbly,48.9031,2.8125,6339
Machecoul,46.9931,-1.8228,6334
Petite-Rosselle,49.2117,6.8575,6322
Marsillargues,43.6644,4.1769,6322
Marange-Silvange,49.2108,6.1039,6319
Le Blanc,46.6336,1.0628,6319
Laudun-l’Ardoise,44.105,4.6575,6316
Brindas,45.7211,4.6936,6315
Corbie,49.9089,2.5072,6307
Bouillargues,43.8003,4.4269,6305
Saint-Marcel-lès-Valence,44.9708,4.9567,6302
Lallaing,50.39,3.1681,6297
Raon-l’Étape,48.4058,6.8411,6297
Le Mesnil-le-Roi,48.9281,2.1225,6292
Champagne-sur-Seine,48.3972,2.8011,6292
Ploudalmézeau,48.5403,-4.6575,6292
Thyez,46.0836,6.5411,6289
Vendargues,43.6578,3.9694,6287
Lutterbach,47.7597,7.2806,6279
Jaunay-Clan,46.6856,0.37,6278
Longpont-sur-Orge,48.6428,2.2917,6277
Labarthe-sur-Lèze,43.4517,1.4,6275
Hombourg-Haut,49.1258,6.7781,6272
Cournonterral,43.5578,3.7189,6270
Sathonay-Camp,45.8247,4.8744,6267
Cognin,45.5619,5.8972,6264
Hersin-Coupigny,50.4461,2.6478,6263
Bréal-sous-Montfort,48.0478,-1.8667,6262
Ambilly,46.195,6.2242,6261
La Montagne,47.19,-1.6839,6261
Pavilly,49.5683,0.9536,6260
La Bouilladisse,43.3953,5.5953,6254
Castries,43.6789,3.9814,6250
Homécourt,49.2231,5.9928,6248
Baud,47.8756,-3.0189,6247
Arpajon-sur-Cère,44.9039,2.4567,6245
Saulx-les-Chartreux,48.6922,2.2664,6240
Embrun,44.565,6.4953,6236
Eaunes,43.4217,1.3544,6234
Terrasson-Lavilledieu,45.13,1.3014,6234
Loches,47.1286,0.9953,6232
Lezoux,45.8275,3.38,6224
Ciboure,43.3853,-1.6678,6220
Nanteuil-lès-Meaux,48.9297,2.8969,6218
Cadaujac,44.7556,-0.53,6217
Mer,47.6986,1.5078,6205
Canohès,42.6519,2.8344,6199
Templeuve,50.5267,3.175,6196
Pont-Saint-Martin,47.1236,-1.5844,6196
Châtel-Guyon,45.9225,3.0642,6195
Saint-Maurice-l’Exil,45.3969,4.7747,6192
Sciez,46.3319,6.3739,6190
Trith-Saint-Léger,50.3256,3.4858,6189
Saint-Alban,43.6919,1.4147,6183
Bon-Encontre,44.1864,0.6719,6182
Grandchamps-des-Fontaines,47.365,-1.6053,6182
Nandy,48.5842,2.5661,6179
Montdidier,49.6481,2.57,6174
Elven,47.7314,-2.5906,6173
Héric,47.4125,-1.6517,6168
Gouesnou,48.4536,-4.4644,6166
Fronton,43.8403,1.3894,6166
Saint-Genest-Lerpt,45.4461,4.3367,6159
Commentry,46.2889,2.7417,6159
Châtenoy-le-Royal,46.7942,4.8164,6153
Plonéour-Lanvern,47.9031,-4.2839,6147
Saint-Alban-Leysse,45.58,5.9581,6146
Algrange,49.3594,6.0483,6145
Guer,47.9039,-2.1206,6141
Loon-Plage,50.9942,2.2197,6139
Lentilly,45.8186,4.6631,6137
Ludres,48.6217,6.1617,6134
Tain-l’Hermitage,45.0706,4.8425,6131
Chasse-sur-Rhône,45.5806,4.8,6128
Changé,48.1,-0.7908,6128
Aurec-sur-Loire,45.3692,4.2017,6127
Migné,46.6267,0.3136,6127
Mazan,44.0567,5.1281,6127
Malaunay,49.5261,1.0403,6126
Aire-sur-l’Adour,43.7031,-0.2628,6119
Feytiat,45.8094,1.3317,6117
Saint-Marcel,46.7756,4.8894,6113
Magnanville,48.9672,1.6819,6104
Horbourg,48.0794,7.3944,6101
Lavelanet,42.9328,1.8486,6099
Blanzy,46.7039,4.3903,6097
Vigneux-de-Bretagne,47.3261,-1.7383,6097
Égly,48.5806,2.2239,6094
Saint-Pathus,49.0706,2.7997,6094
Saint-Priest-en-Jarez,45.4742,4.3781,6092
Roost-Warendin,50.4203,3.1056,6089
Malesherbes,48.2964,2.4053,6089
Sarrians,44.0833,4.9711,6088
Bonchamp-lès-Laval,48.0742,-0.7014,6087
Mallemort,43.7308,5.1794,6084
Saint-Quentin-Fallavier,45.6322,5.1106,6083
Sains-en-Gohelle,50.4447,2.6836,6077
Douvaine,46.305,6.3036,6077
La Glacerie,49.6142,-1.6042,6070
Noyal-sur-Vilaine,48.1117,-1.5244,6070
Pierrefeu-du-Var,43.2244,6.1453,6065
Prades,42.6172,2.4219,6063
Saint-André-de-Sangonis,43.6497,3.5036,6063
Esvres,47.2844,0.7861,6057
Gournay-en-Bray,49.4806,1.7239,6051
Pecquencourt,50.3772,3.2158,6050
Mornant,45.6189,4.6722,6050
Mutzig,48.5386,7.4542,6042
Le Palais-sur-Vienne,45.8642,1.3231,6038
Revin,49.9425,4.6386,6038
Saint-Just-en-Chaussée,49.5061,2.4308,6033
Mortagne-sur-Sèvre,46.9917,-0.9539,6000
Plescop,47.6989,-2.8061,5999
Doullens,50.1567,2.3403,5998
Saint-Zacharie,43.3842,5.7067,5993
Jonage,45.7964,5.0467,5989
Vezin-le-Coquet,48.1186,-1.7561,5987
Nogent-sur-Seine,48.4936,3.5025,5987
Octeville-sur-Mer,49.5558,0.1169,5987
La Primaube,44.3139,2.535,5987
Poussan,43.4886,3.67,5983
Fleurance,43.8494,0.6636,5982
Thoiry,46.2364,5.9797,5981
Le Lavandou,43.1378,6.3678,5981
Saint-Mandrier-sur-Mer,43.0761,5.9278,5979
Vouneuil-sous-Biard,46.5731,0.2714,5978
Liverdun,48.7503,6.0619,5976
Chessy,48.8803,2.7633,5969
Villemur-sur-Tarn,43.8656,1.505,5962
Saint-Jean-de-Boiseau,47.1942,-1.7247,5961
Sainte-Sigolène,45.2431,4.2347,5959
Vaison-la-Romaine,44.2408,5.075,5953
Montauban-de-Bretagne,48.1992,-2.0481,5946
Combourg,48.4086,-1.7517,5945
Blainville-sur-Orne,49.2289,-0.3,5942
Saint-Pryvé-Saint-Mesmin,47.8808,1.8678,5939
Dourges,50.4361,2.9867,5935
Saint-Hilaire-du-Harcouët,48.5778,-1.0919,5932
Fontenilles,43.5531,1.1911,5914
Montmorillon,46.4261,0.8708,5911
Saint-Arnoult-en-Yvelines,48.5717,1.9406,5910
Naintré,46.7636,0.4864,5908
Palavas-les-Flots,43.5294,3.9306,5903
Saint-Jory,43.7422,1.3697,5902
Vaugneray,45.7378,4.6564,5896
Roquefort-la-Bédoule,43.2475,5.5908,5896
Lucciana,42.5458,9.4172,5893
Oraison,43.9172,5.9186,5891
Bruguières,43.7242,1.4114,5890
Le Barcarès,42.7883,3.0356,5885
Bois-le-Roi,48.4736,2.6972,5882
Izon,44.9203,-0.3619,5878
Trans-en-Provence,43.5033,6.4861,5878
Maule,48.9089,1.8483,5878
Merville,43.7214,1.2978,5878
Donzère,44.4436,4.71,5877
Pont-de-Chéruy,45.7506,5.1731,5876
Annezin,50.5336,2.6183,5871
Châtelaillon-Plage,46.0731,-1.0881,5871
Noves,43.8769,4.9014,5866
Saint-Jorioz,45.8336,6.1639,5864
Coursan,43.2325,3.0589,5864
Canéjan,44.7631,-0.6547,5860
Buc,48.7733,2.1253,5858
Aussillon,43.4983,2.365,5856
Carentan,49.3033,-1.2483,5853
Saint-Denis-lès-Bourg,46.1997,5.1922,5845
Grézieu-la-Varenne,45.7472,4.6903,5838
La Wantzenau,48.6581,7.8283,5838
Haute-Goulaine,47.1989,-1.4286,5833
Calvisson,43.785,4.1922,5833
Le Poinçonnet,46.7639,1.7189,5831
Noyelles-Godault,50.42,2.9939,5828
Gannat,46.1,3.1983,5824
Aixe-sur-Vienne,45.7964,1.1361,5820
Ablon-sur-Seine,48.7256,2.4211,5818
Vendenheim,48.6675,7.7131,5817
Flers-en-Escrebieux,50.3978,3.0625,5816
Lannemezan,43.1239,0.3847,5812
La Ferté-Macé,48.5925,-0.3572,5810
Lesparre-Médoc,45.3069,-0.9378,5804
Saint-Mitre-les-Remparts,43.455,5.0142,5800
Saint-Martin-le-Vinoux,45.2031,5.7164,5799
Meyreuil,43.4861,5.4956,5796
Pluneret,47.6756,-2.9575,5796
La Crèche,46.3608,-0.3,5786
Saint-Symphorien-d’Ozon,45.6328,4.8564,5780
Bédarieux,43.6159,3.1588,5771
Fayence,43.6233,6.6939,5765
Nouzonville,49.815,4.745,5760
Saintry-sur-Seine,48.5908,2.4969,5758
Benfeld,48.3706,7.5922,5756
Carry-le-Rouet,43.3319,5.1519,5756
Grand-Charmont,47.5272,6.8236,5754
Menucourt,49.0272,1.9814,5753
Carbonne,43.2972,1.2192,5752
Magny-en-Vexin,49.1544,1.7867,5750
Le Puy-Sainte-Réparade,43.6633,5.4372,5744
Lèves,48.4689,1.4814,5743
Seloncourt,47.4606,6.8583,5742
Saint-Galmier,45.59,4.3172,5737
Fegersheim,48.4906,7.6803,5736
Vias,43.3128,3.4186,5735
Plouay,47.9147,-3.3353,5726
Courthézon,44.0875,4.8842,5723
Riantec,47.7108,-3.3106,5722
Saint-Cyr-au-Mont-d’Or,45.8144,4.8181,5721
Nieul-sur-Mer,46.2067,-1.1636,5720
Aubignan,44.0997,5.0253,5719
Milhaud,43.7897,4.3075,5717
Jouars-Pontchartrain,48.8031,1.9014,5715
Dol-de-Bretagne,48.5497,-1.7508,5714
Ernée,48.2969,-0.9328,5712
Roye,49.7,2.7903,5709
Rungis,48.7483,2.3497,5705
Bons-en-Chablais,46.2644,6.3703,5700
Simiane-Collongue,43.4311,5.4325,5699
Altkirch,47.6231,7.2394,5698
Solliès-Toucas,43.2056,6.025,5696
Longueau,49.8703,2.3561,5693
La Chevrolière,47.0908,-1.6119,5688
Le Valdahon,47.1497,6.3447,5687
Port-la-Nouvelle,43.0206,3.0433,5686
Aimargues,43.6847,4.2086,5682
Delle,47.5069,6.9981,5678
Fontenay-Trésigny,48.7075,2.8694,5678
Saint-Cannat,43.6214,5.2981,5678
Bohain-en-Vermandois,49.9864,3.4547,5675
Briey,49.2486,5.9394,5674
Santes,50.5933,2.9622,5668
Calvi,42.5678,8.7567,5666
Rabastens,43.8222,1.7253,5666
Dainville,50.2819,2.7272,5665
Wormhout,50.8828,2.4678,5665
Bannalec,47.9325,-3.6969,5663
Wasselonne,48.6372,7.4481,5661
Saint-Denis-de-Pile,44.9917,-0.2061,5658
Marly-la-Ville,49.0808,2.4994,5657
Mondelange,49.2625,6.1686,5655
Lannilis,48.5697,-4.5194,5651
Chevreuse,48.7075,2.0383,5647
Saint-Sébastien-de-Morsent,49.0086,1.0894,5646
Les Avenières,45.6358,5.5633,5643
Mûrs-Erigné,47.3986,-0.5372,5642
Nègrepelisse,44.0753,1.5217,5642
La Gorgue,50.6383,2.7142,5637
Marennes,45.8225,-1.1053,5637
Briec,48.1017,-4.0017,5633
Belin-Béliet,44.4975,-0.79,5633
Saint-Martin-de-Seignanx,43.5428,-1.3869,5632
Ambazac,45.9578,1.4,5630
Furiani,42.6567,9.4331,5628
Guînes,50.8678,1.8736,5619
Chatuzange-le-Goubet,45.0067,5.0908,5618
Chambourcy,48.9061,2.0403,5607
Marnaz,46.0592,6.5258,5607
Montpon-Ménestérol,45.0092,0.1592,5602
La Chapelle-Basse-Mer,47.2717,-1.3381,5601
Flines-lès-Raches,50.4267,3.1831,5597
Beaurains,50.2631,2.7886,5596
L’Isle-d’Espagnac,45.6614,0.1997,5592
Épernon,48.6108,1.6742,5592
Boulay-Moselle,49.1833,6.4936,5591
Saint-Gervais-les-Bains,45.8925,6.7136,5590
Boé,44.1597,0.6286,5589
Marolles-en-Hurepoix,48.5625,2.2983,5588
Les Essarts,46.7736,-1.2281,5586
Challes-les-Eaux,45.5475,5.9839,5584
Prades-le-Lez,43.6989,3.8647,5581
Saint-André-de-la-Roche,43.74,7.2878,5577
Parmain,49.1147,2.2086,5575
Champagne-au-Mont-d’Or,45.7947,4.7908,5570
Wallers,50.3753,3.3919,5568
Trèbes,43.2097,2.4414,5566
Gan,43.2286,-0.3875,5565
La Cadière-d’Azur,43.1958,5.7556,5563
Marles-les-Mines,50.5022,2.5022,5561
Fismes,49.3072,3.6806,5560
Dompierre-sur-Mer,46.1878,-1.065,5560
Mouroux,48.8225,3.0381,5557
Le Barp,44.6061,-0.7678,5556
Pouzauges,46.7822,-0.8372,5549
Peypin,43.3858,5.5783,5547
Bethoncourt,47.5344,6.8039,5545
Douvrin,50.51,2.8317,5544
La Ville-aux-Dames,47.3958,0.7644,5542
Gray,47.4442,5.5914,5541
Chagny,46.9106,4.7533,5535
Sainghin-en-Weppes,50.5625,2.9006,5533
Sigean,43.0281,2.9778,5531
Ensuès-la-Redonne,43.3558,5.2042,5527
Tournus,46.5617,4.9122,5524
Calonne-Ricouart,50.4869,2.4836,5520
Roquemaure,44.0517,4.7783,5520
Ternay,45.6022,4.8106,5514
Nueil-les-Aubiers,46.9372,-0.59,5513
Le Port-Marly,48.8792,2.1097,5509
Farébersviller,49.1147,6.8636,5509
Lardy,48.5222,2.2653,5505
Étoile-sur-Rhône,44.8369,4.8939,5505
Villabé,48.5883,2.4561,5491
Le Cendre,45.7225,3.1872,5489
Sausheim,47.7867,7.3731,5489
Saint-Martin-d’Uriage,45.1522,5.8392,5482
Oye-Plage,50.9778,2.0442,5478
Aubigny-sur-Nère,47.4886,2.4392,5477
Saint-Georges-d’Orques,43.6103,3.7806,5476
Heillecourt,48.6525,6.1942,5473
Saint-Memmie,48.9531,4.3831,5473
Grand-Champ,47.7586,-2.8444,5459
Fenain,50.3658,3.3006,5448
Saint-Pierre-lès-Nemours,48.2653,2.6797,5444
Audruicq,50.8792,2.0806,5442
La Roque-d’Anthéron,43.7147,5.3108,5441
Quincy-Voisins,48.8994,2.8736,5439
Jonquières,44.1153,4.8992,5436
Ille-sur-Têt,42.6706,2.6206,5436
Ventabren,43.5389,5.2931,5433
Aiffres,46.2864,-0.4172,5432
Clapiers,43.6575,3.8883,5431
Saint-Astier,45.1453,0.5281,5422
Nuits-Saint-Georges,47.1375,4.9503,5421
Sauvian,43.2919,3.2606,5419
Saint-Laurent-de-Mure,45.6856,5.0447,5417
Dives-sur-Mer,49.2856,-0.1011,5411
Gévezé,48.2194,-1.7894,5411
Coulogne,50.9242,1.885,5401
Reichshoffen,48.9344,7.6661,5399
Commercy,48.7642,5.5917,5399
Oberhausbergen,48.6067,7.6853,5398
Ploumagoar,48.5453,-3.1325,5397
Le Boulou,42.5239,2.83,5396
Saleilles,42.6542,2.9517,5391
La Roquette-sur-Siagne,43.58,6.9556,5387
Souppes-sur-Loing,48.1831,2.7353,5387
Wervicq-Sud,50.7722,3.0478,5384
Loison-sous-Lens,50.4383,2.8683,5379
Arradon,47.6256,-2.8233,5377
Kembs,47.6889,7.5036,5376
Eschau,48.4881,7.7158,5372
Ostricourt,50.4544,3.0308,5367
Plouhinec,47.6975,-3.2511,5367
Missillac,47.4822,-2.1589,5367
Chazelles-sur-Lyon,45.6386,4.3919,5364
Déchy,50.3525,3.1283,5362
Ondres,43.5608,-1.4494,5356
Châtillon-sur-Seine,47.8583,4.5742,5354
Decazeville,44.5592,2.2556,5353
Arnage,47.9261,0.1878,5351
Sillingy,45.9458,6.0353,5348
Scaër,48.0272,-3.7022,5345
Saint-Georges-de-Didonne,45.6053,-0.9986,5340
Bordères-sur-l’Échez,43.2592,0.0492,5340
Villennes-sur-Seine,48.9392,1.9978,5331
Marsannay-la-Côte,47.2706,4.9886,5330
Piolenc,44.1778,4.7614,5324
Garéoult,43.3283,6.0461,5310
Neuville-de-Poitou,46.685,0.245,5308
Montbonnot-Saint-Martin,45.2269,5.8025,5306
Viry,46.1175,6.0375,5299
Beaucouzé,47.4756,-0.6328,5298
Erquinghem-Lys,50.6756,2.8475,5293
Ferrière-la-Grande,50.255,3.9928,5292
L’Hôpital,49.1581,6.7322,5290
Montrond-les-Bains,45.6436,4.2306,5290
Sully-sur-Loire,47.765,2.3753,5286
La Ferrière,46.7136,-1.3144,5285
Fenouillet,43.6797,1.3939,5272
Genlis,47.2408,5.2231,5272
Longuyon,49.4469,5.6006,5269
Decize,46.8292,3.4614,5267
Valdoie,47.6672,6.8419,5260
Plessé,47.5417,-1.8869,5257
Mouy,49.3158,2.3194,5255
Gauchy,49.8253,3.2856,5254
Bléré,47.3253,0.9897,5250
Bédarrides,44.0406,4.8981,5244
Vergèze,43.7433,4.22,5243
Mulsanne,47.9117,0.2489,5232
Ligné,47.4117,-1.3772,5232
Mamers,48.3494,0.3694,5231
Faulquemont,49.0411,6.5992,5230
Rosheim,48.4967,7.4694,5224
Viarmes,49.1278,2.3703,5220
Saint-Privat-des-Vieux,44.1442,4.1292,5218
Valence,44.1103,0.8894,5213
Drusenheim,48.7619,7.9517,5211
Pont-Évêque,45.5303,4.9111,5207
Briare,47.6381,2.7392,5207
Guémené-Penfao,47.63,-1.8325,5207
Mouguerre,43.4683,-1.4161,5201
Vic-le-Comte,45.6431,3.2461,5191
Châteaulin,48.1967,-4.09,5189
Saint-Pourçain-sur-Sioule,46.3075,3.2894,5182
Villeneuve-sur-Yonne,48.0814,3.2967,5179
Pourrières,43.5039,5.7339,5177
Saint-Michel-Chef-Chef,47.1807,-2.1487,5173
Mazé,47.4564,-0.2731,5173
Parigné-l’Évêque,47.9364,0.3644,5173
La Grand-Croix,45.5031,4.5689,5168
Saint-Pierre-d’Irube,43.4764,-1.4589,5167
Pont-Sainte-Marie,48.3206,4.1014,5161
Montaigu,46.9728,-1.31,5160
Le Pellerin,47.1983,-1.7539,5149
Champniers,45.715,0.2056,5149
Cancale,48.6767,-1.8519,5147
Cuges-les-Pins,43.2764,5.7006,5147
Crégy-lès-Meaux,48.9786,2.8783,5145
Penmarch,47.8122,-4.3378,5142
Rocbaron,43.3042,6.0908,5142
Condat-sur-Vienne,45.7931,1.2317,5139
Rambervillers,48.3458,6.6347,5139
Le Rove,43.3692,5.2503,5137
Saint-Chéron,48.5536,2.1247,5134
Bauvin,50.5142,2.8981,5131
Servian,43.4272,3.2992,5126
Peyrolles-en-Provence,43.6456,5.585,5125
Mériel,49.0792,2.205,5124
Grand-Fort-Philippe,50.9978,2.1092,5121
Château-Arnoux-Saint-Auban,44.0933,6.0083,5120
Grans,43.6086,5.0631,5120
Charbonnières-les-Bains,45.7806,4.7464,5119
Bessan,43.3614,3.4242,5119
Saint-Étienne-au-Mont,50.6817,1.6258,5118
Mourmelon-le-Grand,49.1408,4.3644,5102
Luynes,47.3847,0.5544,5099
Querqueville,49.6633,-1.6953,5097
La Souterraine,46.2381,1.4856,5094
Saint-Gilles,48.1536,-1.8261,5093
Cucq,50.4869,1.6244,5092
Villers-le-Lac,47.0608,6.6703,5090
Locmaria-Plouzané,48.3747,-4.6436,5089
Plouigneau,48.5675,-3.7014,5084
Brébières,50.3369,3.0228,5083
Lacanau,44.9792,-1.0794,5082
Saint-Germain-du-Puy,47.0992,2.4811,5079
Mirecourt,48.2986,6.1303,5078
La Garnache,46.8906,-1.8311,5075
Sainte-Marie-aux-Mines,48.2467,7.1839,5072
Lambres-lès-Douai,50.3531,3.0678,5071
Pacy-sur-Eure,49.0158,1.3819,5069
Laillé,47.9778,-1.7183,5069
Forcalquier,43.9592,5.7797,5069
Villefranche-sur-Mer,43.7042,7.3117,5064
Marquise,50.8147,1.7033,5064
Trilport,48.9572,2.9492,5061
Salbris,47.4253,2.0519,5060
Tourves,43.4081,5.9239,5056
Florensac,43.3828,3.465,5051
Gruissan,43.1069,3.0883,5044
Muzillac,47.5531,-2.4817,5041
Saint-Genis-les-Ollières,45.7572,4.7264,5036
Villette-d’Anthon,45.7953,5.1158,5035
Seichamps,48.7158,6.2661,5030
La Balme-de-Sillingy,45.9611,6.0419,5027
Coublevie,45.3556,5.6167,5026
Bitche,49.0517,7.4253,5025
Champagne-sur-Oise,49.1358,2.2356,5024
Cazouls-lès-Béziers,43.3922,3.1014,5023
La Grand-Combe,44.2111,4.0294,5021
Pulnoy,48.7011,6.2583,5020
Le Bourget-du-Lac,45.6483,5.8597,5018
Moulins-lès-Metz,49.1064,6.1089,5016
Beaucourt,47.4861,6.9253,5014
Saint-Mars-du-Désert,47.3664,-1.4058,5009
Séméac,43.2281,0.1067,5005
Conches-en-Ouche,48.9606,0.9425,5004
Montbard,47.6231,4.3369,5004
Vernaison,45.6478,4.8114,5001
Yffiniac,48.485,-2.6775,5000
Laventie,50.6275,2.7711,5000
